Date,Original Test Data,Predicted Prices,Original_Smooth,Predicted_Smooth,Close,Close_Smooth
2022-10-03,98.56078338623047,102.41476,105.4927864074707,112.79506251017253,98.56078338623047,105.4927864074707
2022-10-04,101.64764404296875,101.84329,105.07392832438151,112.14280497233072,101.64764404296875,105.07392832438151
2022-10-05,101.45903778076172,101.54411,104.65870946248373,111.48285903930665,101.45903778076172,104.65870946248373
2022-10-06,101.47888946533203,101.42632,104.24646809895833,110.82803039550781,101.47888946533203,104.24646809895833
2022-10-07,98.82877349853516,101.43633,103.64663416544596,110.1867914835612,98.82877349853516,103.64663416544596
2022-10-10,97.97515869140625,101.40376,103.23009134928385,109.55514043172201,97.97515869140625,103.23009134928385
2022-10-11,97.32008361816406,101.30721,102.82347462972005,108.93918889363607,97.32008361816406,102.82347462972005
2022-10-12,97.5682144165039,101.141754,102.4393549601237,108.34241307576498,97.5682144165039,102.4393549601237
2022-10-13,98.96773529052734,100.950165,102.12703069051106,107.76731567382812,98.96773529052734,102.12703069051106
2022-10-14,96.45655059814453,100.81617,101.684681447347,107.21800130208334,96.45655059814453,101.684681447347
2022-10-17,100.02975463867188,100.60317,101.42330805460612,106.68965225219726,100.02975463867188,101.42330805460612
2022-10-18,100.63522338867189,100.52245,101.22181930541993,106.187033589681,100.63522338867188,101.22181930541993
2022-10-19,99.54340362548827,100.55694,100.8846809387207,105.71474126180013,99.54340362548828,100.8846809387207
2022-10-20,99.78162384033203,100.61322,100.59055353800456,105.267822265625,99.78162384033203,100.59055353800456
2022-10-21,100.72454833984376,100.69464,100.24977620442708,104.84413630167643,100.72454833984375,100.24977620442708
2022-10-24,102.20346069335938,100.8341,99.95531794230143,104.43886006673178,102.20346069335938,99.95531794230143
2022-10-25,104.14887237548828,101.0757,99.94274597167968,104.05025482177734,104.14887237548828,99.94274597167968
2022-10-26,94.11412048339842,101.46596,99.57715428670248,103.6899299621582,94.11412048339844,99.57715428670248
2022-10-27,91.91065216064453,101.451805,99.20329132080079,103.34687093098958,91.91065216064453,99.20329132080079
2022-10-28,95.86101531982422,101.0781,98.97004013061523,103.01313018798828,95.86101531982422,98.97004013061523
2022-10-31,93.955322265625,100.67392,98.66598739624024,102.68973922729492,93.955322265625,98.66598739624024
2022-11-01,89.82628631591797,100.169075,98.29113235473633,102.3732925415039,89.82628631591797,98.29113235473633
2022-11-02,86.42181396484376,99.42378,97.86300964355469,102.05792541503907,86.42181396484375,97.86300964355469
2022-11-03,82.86846160888672,98.39393,97.29791463216146,101.73722585042317,82.86846160888672,97.29791463216146
2022-11-04,86.05456542968749,97.054504,96.88534189860026,101.40064366658528,86.0545654296875,96.88534189860026
2022-11-07,87.99006652832031,95.72605,96.54919662475587,101.0493756612142,87.99006652832031,96.54919662475587
2022-11-08,88.24813842773438,94.55224,96.24547526041667,100.68830922444661,88.24813842773438,96.24547526041667
2022-11-09,86.7493667602539,93.54409,95.80411911010742,100.322607421875,86.7493667602539,95.80411911010742
2022-11-10,93.4689712524414,92.62003,95.6744255065918,99.9492805480957,93.4689712524414,95.6744255065918
2022-11-11,96.00992584228514,92.11833,95.6936154683431,99.58186416625976,96.00992584228516,95.6936154683431
2022-11-14,95.31512451171875,92.03442,95.5854268391927,99.2358528137207,95.31512451171875,95.5854268391927
2022-11-15,97.98509979248047,92.197334,95.4633420308431,98.91432088216146,97.98509979248047,95.4633420308431
2022-11-16,98.25308227539062,92.64762,95.35647684733073,98.61777114868164,98.25308227539062,95.35647684733073
2022-11-17,97.76673889160156,93.279205,95.23273849487305,98.34620056152343,97.76673889160156,95.23273849487305
2022-11-18,97.07194519042969,93.97997,95.17417755126954,98.0976552327474,97.07194519042969,95.17417755126954
2022-11-21,95.11661529541016,94.66265,95.07889277140299,97.87295150756836,95.11661529541016,95.07889277140299
2022-11-22,96.60544586181642,95.20927,95.05507151285808,97.66968663533528,96.6054458618164,95.05507151285808
2022-11-23,98.08434295654297,95.71422,95.07227579752605,97.48876876831055,98.08434295654297,95.07227579752605
2022-11-25,96.87342834472655,96.2368,95.00246556599934,97.33165664672852,96.87342834472656,95.00246556599934
2022-11-28,95.53348541259766,96.68664,94.97169672648111,97.19400558471679,95.53348541259766,94.97169672648111
2022-11-29,94.7295150756836,97.00455,94.7950220743815,97.07405141194661,94.7295150756836,94.7950220743815
2022-11-30,100.69477844238281,97.182884,94.79700724283855,96.96273244222006,100.69477844238281,94.79700724283855
2022-12-01,100.52603912353516,97.547424,94.8297617594401,96.8624153137207,100.52603912353516,94.8297617594401
2022-12-02,100.07939910888672,98.00267,94.83968760172526,96.77539698282878,100.07939910888672,94.83968760172526
2022-12-05,99.12654113769531,98.47684,94.78642069498697,96.70147018432617,99.12654113769531,94.78642069498697
2022-12-06,96.58558654785156,98.89733,94.59915822347006,96.63691126505533,96.58558654785156,94.59915822347006
2022-12-07,94.4416732788086,99.14242,94.2755849202474,96.57246856689453,94.4416732788086,94.2755849202474
2022-12-08,93.25060272216795,99.160164,94.24680099487304,96.49560877482097,93.25060272216797,94.24680099487304
2022-12-09,92.37715911865234,98.9712,94.26235122680664,96.41292190551758,92.37715911865234,94.26235122680664
2022-12-12,92.86349487304688,98.61227,94.16243387858073,96.3307273864746,92.86349487304688,94.16243387858073
2022-12-13,95.1364517211914,98.180405,94.20180486043294,96.24761021931967,95.1364517211914,94.20180486043294
2022-12-14,94.6004638671875,97.82753,94.36094411214192,96.16955871582032,94.6004638671875,94.36094411214192
2022-12-15,90.52108001708984,97.51416,94.49758631388346,96.10590464274088,90.52108001708984,94.49758631388346
2022-12-16,90.18360137939453,97.0464,94.74142430623372,96.06098709106445,90.18360137939453,94.74142430623372
2022-12-19,88.48633575439453,96.4867,94.82248331705729,96.04206034342448,88.48633575439453,94.82248331705729
2022-12-20,88.96276092529297,95.80989,94.85490646362305,96.04485499064127,88.96276092529297,94.85490646362305
2022-12-21,89.57814025878906,95.110664,94.89923985799153,96.06346918741862,89.57814025878906,94.89923985799153
2022-12-22,87.60296630859375,94.45671,94.92769317626953,96.09388987223308,87.60296630859375,94.92769317626953
2022-12-23,89.14142608642578,93.76692,94.78344167073568,96.1321194966634,89.14142608642578,94.78344167073568
2022-12-27,87.27542114257811,93.16087,94.49229151407877,96.16687088012695,87.27542114257812,94.49229151407877
2022-12-28,85.81636047363281,92.54653,94.17566604614258,96.18394139607747,85.81636047363281,94.17566604614258
2022-12-29,88.28782653808594,91.887085,93.85242360432943,96.17359975179036,88.28782653808594,93.85242360432943
2022-12-30,88.06947326660156,91.34765,93.51296997070312,96.13026733398438,88.06947326660156,93.51296997070312
2023-01-03,89.03223419189453,90.898735,93.22181981404623,96.05091832478841,89.03223419189453,93.22181981404623
2023-01-04,88.04962158203125,90.577,92.92107569376627,95.93748601277669,88.04962158203125,92.92107569376627
2023-01-05,86.1240463256836,90.30641,92.62132339477539,95.79227803548177,86.1240463256836,92.62132339477539
2023-01-06,87.50370025634767,89.99128,92.3179318745931,95.61834513346354,87.50370025634766,92.3179318745931
2023-01-09,88.13893890380861,89.72916,91.98641840616862,95.41884307861328,88.1389389038086,91.98641840616862
2023-01-10,88.5756607055664,89.5426,91.70982615152995,95.195703125,88.5756607055664,91.70982615152995
2023-01-11,91.57318878173827,89.43481,91.57781626383463,94.95397542317708,91.57318878173828,91.57781626383463
2023-01-12,91.22579193115234,89.527336,91.46102549235026,94.70473505655924,91.22579193115234,91.46102549235026
2023-01-13,92.10916137695312,89.72878,91.17483825683594,94.45626500447591,92.10916137695312,91.17483825683594
2023-01-17,91.47393035888672,90.03675,90.87310129801432,94.2059092203776,91.47393035888672,90.87310129801432
2023-01-18,91.09675598144531,90.3703,90.57367986043295,93.95149688720703,91.09675598144531,90.57367986043295
2023-01-19,93.2109146118164,90.68858,90.37649230957031,93.69188842773437,93.2109146118164,90.37649230957031
2023-01-20,98.54092407226562,91.084045,90.44167022705078,93.43144556681315,98.54092407226562,90.44167022705078
2023-01-23,100.45655059814455,91.76585,90.64216613769531,93.1855598449707,100.45655059814453,90.64216613769531
2023-01-24,98.47144317626953,92.6928,90.81619415283203,92.9699811299642,98.47144317626953,90.81619415283203
2023-01-25,96.00992584228514,93.64392,90.93728637695312,92.79240519205729,96.00992584228516,90.93728637695312
2023-01-26,98.42182922363281,94.45301,91.12256418863932,92.65376332600911,98.42182922363281,91.12256418863932
2023-01-27,99.96028137207031,95.2501,91.28335851033529,92.55608647664388,99.96028137207031,91.28335851033529
2023-01-30,97.2208251953125,96.07352,91.37070388793946,92.4976193745931,97.2208251953125,91.37070388793946
2023-01-31,99.12654113769531,96.74329,91.65755259195963,92.471923828125,99.12654113769531,91.65755259195963
2023-02-01,100.67491912841795,97.37579,92.00726318359375,92.48290354410807,100.67491912841797,92.00726318359375
2023-02-02,107.99005889892578,98.026375,92.65738728841146,92.53422597249349,107.99005889892578,92.65738728841146
2023-02-03,104.43670654296874,99.009315,93.17318547566732,92.64087346394857,104.43670654296875,93.17318547566732
2023-02-06,102.6997299194336,99.98801,93.6105717976888,92.80345153808594,102.6997299194336,93.6105717976888
2023-02-07,107.2357177734375,100.84201,94.26499684651692,93.01629486083985,107.2357177734375,94.26499684651692
2023-02-08,99.25556182861328,101.79583,94.60213470458984,93.2839251200358,99.25556182861328,94.60213470458984
2023-02-09,94.74935913085939,102.38189,94.85126597086588,93.59129231770834,94.74935913085938,94.85126597086588
2023-02-10,94.15382385253906,102.49197,95.12918141682943,93.92280680338541,94.15382385253906,95.12918141682943
2023-02-13,94.29279327392577,102.2576,95.32934697469075,94.26849060058593,94.29279327392578,95.32934697469075
2023-02-14,94.24315643310547,101.81091,95.53513641357422,94.61726608276368,94.24315643310547,95.53513641357422
2023-02-15,96.37715911865236,101.23941,95.77996724446615,94.96195526123047,96.37715911865234,95.77996724446615
2023-02-16,95.06697082519533,100.71273,96.01387888590494,95.29981282552083,95.06697082519531,96.01387888590494
2023-02-17,93.88583374023436,100.1734,96.27260513305664,95.6287124633789,93.88583374023438,96.27260513305664
2023-02-21,91.36476135253906,99.59549,96.40130716959635,95.94885279337565,91.36476135253906,96.40130716959635
2023-02-22,91.11662292480469,98.89893,96.50056330362956,96.25451202392578,91.11662292480469,96.50056330362956
2023-02-23,90.39204406738281,98.14677,96.5611094156901,96.54131749471028,90.39204406738281,96.5611094156901
2023-02-24,88.68484497070314,97.357155,96.4648312886556,96.80539576212566,88.68484497070312,96.4648312886556
2023-02-27,89.42926788330078,96.49744,96.4049471537272,97.03773244222005,89.42926788330078,96.4049471537272
2023-02-28,89.62778472900389,95.667984,96.32223459879557,97.2357058207194,89.6277847290039,96.32223459879557
2023-03-01,89.8362045288086,94.90463,96.26764373779297,97.39796854654948,89.8362045288086,96.26764373779297
2023-03-02,91.62281036376952,94.229675,96.28517888387044,97.52661437988282,91.62281036376953,96.28517888387044
2023-03-03,93.32007598876953,93.72973,96.28881759643555,97.62798589070638,93.32007598876953,96.28881759643555
2023-03-06,94.86846923828125,93.44831,96.16640243530273,97.70679473876953,94.86846923828125,96.16640243530273
2023-03-07,93.4689712524414,93.39777,95.9334831237793,97.76119232177734,93.4689712524414,95.9334831237793
2023-03-08,93.94539642333984,93.43473,95.78261489868164,97.78592325846354,93.94539642333984,95.78261489868164
2023-03-09,91.97020721435547,93.55356,95.64795761108398,97.7829111735026,91.97020721435547,95.64795761108398
2023-03-10,90.33248901367188,93.6263,95.37831293741861,97.75535405476889,90.33248901367188,95.37831293741861
2023-03-13,90.9776611328125,93.58904,95.07889226277669,97.69998550415039,90.9776611328125,95.07889226277669
2023-03-14,93.54837799072266,93.5129,94.95647735595703,97.61463165283203,93.54837799072266,94.95647735595703
2023-03-15,95.8312530517578,93.53615,94.84663441975911,97.5077267964681,95.83125305175781,94.84663441975911
2023-03-16,100.31759643554689,93.73023,94.83472366333008,97.3862080891927,100.31759643554688,94.83472366333008
2023-03-17,101.6972427368164,94.24169,94.6249631245931,97.26005198160807,101.6972427368164,94.6249631245931
2023-03-20,101.17120361328124,95.00208,94.51611302693685,97.12647755940755,101.17120361328125,94.51611302693685
2023-03-21,105.05208587646484,95.86746,94.59452489217122,96.98912607828775,105.05208587646484,94.59452489217122
2023-03-22,103.44415283203126,96.95163,94.46813939412435,96.8594467163086,103.44415283203125,94.46813939412435
2023-03-23,105.46897888183594,98.05012,94.67525329589844,96.73458964029948,105.46897888183594,94.67525329589844
2023-03-24,105.27045440673828,99.20864,95.02595647176106,96.62881469726562,105.27045440673828,95.02595647176106
2023-03-27,102.29277801513672,100.34239,95.29725494384766,96.55716222127279,102.29277801513672,95.29725494384766
2023-03-28,100.6054458618164,101.26527,95.50767669677734,96.52408447265626,100.6054458618164,95.50767669677734
2023-03-29,101.14141845703125,101.92895,95.73761876424153,96.52801895141602,101.14141845703125,95.73761876424153
2023-03-30,100.56575012207031,102.41775,95.87723846435547,96.56729685465494,100.56575012207031,95.87723846435547
2023-03-31,103.22578430175781,102.7387,96.14919891357422,96.63482920328777,103.22578430175781,96.14919891357422
2023-04-03,104.1290283203125,103.06179,96.49063873291016,96.73110885620117,104.1290283203125,96.49063873291016
2023-04-04,104.33745574951172,103.410805,96.92306187947591,96.85828603108725,104.33745574951172,96.92306187947591
2023-04-05,104.16871643066408,103.77009,97.35813166300456,97.02065785725911,104.16871643066406,97.35813166300456
2023-04-06,108.08931732177734,104.11188,97.94804077148437,97.2194948832194,108.08931732177734,97.94804077148437
2023-04-10,106.15383148193358,104.616234,98.53034032185873,97.4614641825358,106.1538314819336,98.53034032185873
2023-04-11,105.33000946044922,105.10716,99.060365041097,97.74845504760742,105.33000946044922,99.060365041097
2023-04-12,104.43670654296874,105.531075,99.55399576822917,98.07722473144531,104.43670654296875,99.55399576822917
2023-04-13,107.38459777832031,105.849884,100.13894220987956,98.4420664469401,107.38459777832031,100.13894220987956
2023-04-14,108.64514160156249,106.22812,100.70635325113932,98.84201456705729,108.6451416015625,100.70635325113932
2023-04-17,105.62776947021484,106.685165,101.11660970052084,99.27386245727538,105.62776947021484,101.11660970052084
2023-04-18,104.33745574951172,107.02687,101.43224258422852,99.72648111979167,104.33745574951172,101.43224258422852
2023-04-19,104.2381820678711,107.2194,101.79121627807618,100.18720194498698,104.2381820678711,101.79121627807618
2023-04-20,105.11164093017578,107.30118,102.16342442830404,100.64941685994467,105.11164093017578,102.16342442830404
2023-04-21,105.12158203125,107.347626,102.60180358886718,101.10921910603841,105.12158203125,102.60180358886718
2023-04-24,105.9850845336914,107.36745,103.12355677286784,101.56725743611653,105.9850845336914,103.12355677286784
2023-04-25,103.83123779296875,107.410255,103.55200932820638,102.0279645284017,103.83123779296875,103.55200932820638
2023-04-26,103.67243957519531,107.36132,103.8894780476888,102.48957850138346,103.67243957519531,103.8894780476888
2023-04-27,107.56327056884766,107.24951,104.28054529825846,102.94669062296549,107.56327056884766,104.28054529825846
2023-04-28,107.41438293457031,107.28877,104.51710484822591,103.39864196777344,107.41438293457031,104.51710484822591
2023-05-01,106.90817260742188,107.41357,104.69080251057943,103.83770446777343,106.90817260742188,104.69080251057943
2023-05-02,105.1910629272461,107.566055,104.82479782104492,104.25650355021159,105.1910629272461,104.82479782104492
2023-05-03,105.33000946044922,107.64856,104.83406194051106,104.6492067972819,105.33000946044922,104.83406194051106
2023-05-04,104.4267807006836,107.690506,104.86681620279948,105.00716934204101,104.4267807006836,104.86681620279948
2023-05-05,105.42430114746094,107.65978,104.86532694498698,105.32749150594076,105.42430114746094,104.86532694498698
2023-05-08,107.43421936035156,107.631584,104.93745244344076,105.60825627644857,107.43421936035156,104.93745244344076
2023-05-09,107.136474609375,107.70158,105.09890899658203,105.85356241861979,107.136474609375,105.09890899658203
2023-05-10,111.44414520263672,107.816246,105.46019897460937,106.07192840576172,111.44414520263672,105.46019897460937
2023-05-11,116.02976226806642,108.16415,105.95647710164388,106.27976837158204,116.0297622680664,105.95647710164388
2023-05-12,117.04216003417969,108.86644,106.50569076538086,106.49472478230794,117.04216003417969,106.50569076538086
2023-05-15,116.08931732177734,109.81528,106.93447519938151,106.73061065673828,116.08931732177734,106.93447519938151
2023-05-16,119.19600677490233,110.83879,107.4367078145345,106.98984400431316,119.19600677490234,107.4367078145345
2023-05-17,120.57566833496094,112.018486,107.97798156738281,107.27676671346029,120.57566833496094,107.97798156738281
2023-05-18,122.60046386718751,113.310844,108.59237314860026,107.59479192097982,122.6004638671875,108.59237314860026
2023-05-19,122.33248138427734,114.715935,109.06714528401693,107.94826049804688,122.33248138427734,109.06714528401693
2023-05-22,124.9329833984375,116.11644,109.69311701456705,108.33160069783528,124.9329833984375,109.69311701456705
2023-05-23,122.3721923828125,117.57736,110.26118977864583,108.74727401733398,122.3721923828125,110.26118977864583
2023-05-24,120.73447418212889,118.88379,110.80444869995117,109.19236450195312,120.7344741821289,110.80444869995117
2023-05-25,123.4242935180664,119.95387,111.33910522460937,109.6624974568685,123.4242935180664,111.33910522460937
2023-05-26,124.4962615966797,120.95136,111.86747589111329,110.15327224731445,124.49626159667969,111.86747589111329
2023-05-30,123.71212768554688,121.90201,112.47028783162435,110.66050033569336,123.71212768554688,112.47028783162435
2023-05-31,122.45159912109374,122.73827,113.07409261067708,111.18421376546225,122.45159912109375,113.07409261067708
2023-06-01,123.44415283203125,123.40106,113.71429163614908,111.72360254923503,123.44415283203125,113.71429163614908
2023-06-02,124.2977523803711,123.96902,114.35382868448893,112.2791971842448,124.2977523803711,114.35382868448893
2023-06-05,125.68730926513672,124.48759,115.03935292561849,112.85052922566732,125.68730926513672,115.03935292561849
2023-06-06,126.95779418945312,125.01571,115.7384432474772,113.43880462646484,126.95779418945312,115.7384432474772
2023-06-07,122.0248031616211,125.58554,116.34489542643229,114.04464747111003,122.0248031616211,116.34489542643229
2023-06-08,121.75680541992188,125.91623,116.94770762125651,114.66314442952473,121.75680541992188,116.94770762125651
2023-06-09,121.95532226562499,126.07016,117.42744267781576,115.29049936930339,121.955322265625,117.42744267781576
2023-06-12,123.4242935180664,126.10973,117.96110636393229,115.91786473592123,123.4242935180664,117.96110636393229
2023-06-13,123.50370025634767,126.14218,118.51429061889648,116.54215189615886,123.50370025634766,118.51429061889648
2023-06-14,123.45407867431642,126.169464,119.1230578104655,117.16226552327474,123.4540786743164,119.1230578104655
2023-06-15,124.85356903076172,126.18977,119.7738431294759,117.78030598958334,124.85356903076172,119.7738431294759
2023-06-16,123.13645935058595,126.2729,120.39749908447266,118.39971923828125,123.13645935058594,120.39749908447266
2023-06-20,122.92802429199219,126.30853,120.9809565226237,119.02134424845377,122.92802429199219,120.9809565226237
2023-06-21,120.3572998046875,126.30475,121.41172587076822,119.64378306070964,120.3572998046875,121.41172587076822
2023-06-22,122.94786834716797,126.150986,121.93877232869467,120.25876337687174,122.94786834716797,121.93877232869467
2023-06-23,122.10419464111328,126.03525,122.2941073099772,120.86606343587239,122.10419464111328,122.2941073099772
2023-06-26,118.20344543457033,125.90388,122.36656341552734,121.45738779703775,118.20344543457031,122.36656341552734
2023-06-27,118.1240463256836,125.580826,122.4026262919108,122.01453399658203,118.1240463256836,122.4026262919108
2023-06-28,120.17864227294922,125.14868,122.53893712361653,122.52564748128255,120.17864227294922,122.53893712361653
2023-06-29,119.11660766601562,124.7627,122.53629048665364,122.98977788289388,119.11660766601562,122.53629048665364
2023-06-30,120.0694580078125,124.36911,122.51941680908203,123.4014653523763,120.0694580078125,122.51941680908203
2023-07-03,119.66251373291016,124.036476,122.42148513793946,123.75898640950521,119.66251373291016,122.42148513793946
2023-07-05,121.71710968017578,123.73788,122.40097274780274,124.05971781412761,121.71710968017578,122.40097274780274
2023-07-06,120.02974700927734,123.57596,122.23753153483072,124.30836842854818,120.02974700927734,122.23753153483072
2023-07-07,119.24563598632814,123.42684,122.13331298828125,124.50335108439127,119.24563598632812,122.13331298828125
2023-07-10,115.9999771118164,123.25864,121.97549641927084,124.64917933146158,115.9999771118164,121.97549641927084
2023-07-11,116.83372497558594,122.92974,121.75581080118815,124.74837493896484,116.83372497558594,121.75581080118815
2023-07-12,118.7295150756836,122.55525,121.56358591715495,124.80183792114258,118.7295150756836,121.56358591715495
2023-07-13,123.90072631835938,122.257034,121.5698725382487,124.81367212931315,123.90072631835938,121.5698725382487
2023-07-14,124.76425170898436,122.26963,121.64696095784505,124.79805068969726,124.76425170898438,121.64696095784505
2023-07-17,124.12901306152342,122.520676,121.66978963216145,124.76870447794596,124.12901306152344,121.66978963216145
2023-07-18,123.15631103515625,122.8874,121.63174158732096,124.73265050252279,123.15631103515625,121.63174158732096
2023-07-19,121.86597442626953,123.26938,121.50436375935872,124.69204355875651,121.86597442626953,121.50436375935872
2023-07-20,118.64017486572266,123.58408,121.22710978190104,124.64432271321614,118.64017486572266,121.22710978190104
2023-07-21,119.41436767578125,123.68605,121.14009526570638,124.5810063680013,119.41436767578125,121.14009526570638
2023-07-24,120.97267150878906,123.685326,121.11395746866862,124.50664291381835,120.97267150878906,121.11395746866862
2023-07-25,121.87591552734375,123.689606,121.11131057739257,124.42729110717774,121.87591552734375,121.11131057739257
2023-07-26,128.69476318359375,123.73716,121.28699289957682,124.3482053120931,128.69476318359375,121.28699289957682
2023-07-27,128.9031982421875,124.13992,121.46697616577148,124.28146336873372,128.9031982421875,121.46697616577148
2023-07-28,132.0198211669922,124.7579,121.75250091552735,124.23441111246744,132.0198211669922,121.75250091552735
2023-07-31,132.1190948486328,125.642815,121.99468510945638,124.21617914835612,132.1190948486328,121.99468510945638
2023-08-01,130.9081573486328,126.66497,122.25374170939128,124.229248046875,130.9081573486328,122.25374170939128
2023-08-02,127.6823501586914,127.67418,122.41221923828125,124.27476959228515,127.6823501586914,122.41221923828125
2023-08-03,127.81139373779297,128.47571,122.66068903605144,124.34713490804036,127.81139373779297,122.66068903605144
2023-08-04,127.58309173583984,129.11586,122.8151964823405,124.44596405029297,127.58309173583984,122.8151964823405
2023-08-07,130.95779418945312,129.60802,123.11031646728516,124.56505635579427,130.95779418945312,123.11031646728516
2023-08-08,130.85855102539062,130.14326,123.5321533203125,124.70636927286783,130.85855102539062,123.5321533203125
2023-08-09,129.18112182617188,130.67075,123.90072250366211,124.87603327433268,129.18112182617188,123.90072250366211
2023-08-10,129.2406768798828,131.088,124.20279032389323,125.07401046752929,129.2406768798828,124.20279032389323
2023-08-11,129.20095825195312,131.41946,124.53893534342448,125.29590250651042,129.20095825195312,124.53893534342448
2023-08-14,130.84861755371094,131.67671,124.89824066162109,125.53948923746745,130.84861755371094,124.89824066162109
2023-08-15,129.3002166748047,131.95297,125.21949742635091,125.80337244669596,129.3002166748047,125.21949742635091
2023-08-16,128.14886474609375,132.15082,125.4338892618815,126.08380381266277,128.14886474609375,125.4338892618815
2023-08-17,129.48883056640625,132.23509,125.74919204711914,126.37244160970052,129.48883056640625,125.74919204711914
2023-08-18,127.15631103515625,132.30759,126.01288121541342,126.66846644083658,127.15631103515625,126.01288121541342
2023-08-21,127.97019958496094,132.25287,126.4118886311849,126.9682741800944,127.97019958496094,126.4118886311849
2023-08-22,128.72454833984375,132.16055,126.8082494099935,127.27596791585286,128.72454833984375,126.8082494099935
2023-08-23,132.21835327148438,132.08218,127.25787734985352,127.59353230794271,132.21835327148438,127.25787734985352
2023-08-24,129.44911193847656,132.18475,127.44282353719076,127.92445627848308,129.44911193847656,127.44282353719076
2023-08-25,129.7171173095703,132.26161,127.60791905721028,128.25752232869465,129.7171173095703,127.60791905721028
2023-08-28,130.80892944335938,132.33734,127.83058293660481,128.58474451700846,130.80892944335938,127.83058293660481
2023-08-29,134.48135375976562,132.46175,128.20808436075848,128.90388946533204,134.48135375976562,128.20808436075848
2023-08-30,135.91064453125,132.7892,128.67624003092448,129.2212168375651,135.91064453125,128.67624003092448
2023-08-31,136.32752990722656,133.29904,129.26581853230795,129.54504877726237,136.32752990722656,129.26581853230795
2023-09-01,135.78160095214844,133.92516,129.8113929748535,129.88635228474934,135.78160095214844,129.8113929748535
2023-09-05,135.6923065185547,134.57368,130.30204747517902,130.24929758707682,135.6923065185547,130.30204747517902
2023-09-06,134.3622589111328,135.2053,130.71825892130533,130.633154296875,134.3622589111328,130.71825892130533
2023-09-07,135.18609619140625,135.73305,130.93463668823242,131.03301722208658,135.18609619140625,130.93463668823242
2023-09-08,136.1786346435547,136.21088,131.17715123494466,131.43538233439128,136.1786346435547,131.17715123494466
2023-09-11,136.71461486816406,136.68018,131.33364435831706,131.83279164632162,136.71461486816406,131.33364435831706
2023-09-12,135.0570526123047,137.14638,131.43157628377278,132.21624374389648,135.0570526123047,131.43157628377278
2023-09-13,136.47640991210938,137.50764,131.61718470255533,132.57766621907552,136.47640991210938,131.61718470255533
2023-09-14,137.955322265625,137.85542,131.9596171061198,132.917041015625,137.955322265625,131.9596171061198
2023-09-15,137.2704315185547,138.24715,132.27491836547853,133.2427556355794,137.2704315185547,132.27491836547853
2023-09-18,137.925537109375,138.61383,132.61966654459636,133.55935465494792,137.925537109375,132.61966654459636
2023-09-19,137.7965087890625,138.98087,132.84762369791667,133.8717829386393,137.7965087890625,132.84762369791667
2023-09-20,133.5880584716797,139.32404,132.93860727945963,134.1778086344401,133.5880584716797,132.93860727945963
2023-09-21,130.38211059570312,139.43173,132.978640238444,134.46984151204427,130.38211059570312,132.978640238444
2023-09-22,130.27294921875,139.23175,133.01304931640624,134.74129994710287,130.27294921875,133.01304931640624
2023-09-25,131.1860809326172,138.83759,133.0792200724284,134.9885706583659,131.1860809326172,133.0792200724284
2023-09-26,128.486328125,138.37578,133.00047709147137,135.21187286376954,128.486328125,133.00047709147137
2023-09-27,130.4813690185547,137.75594,133.03984883626302,135.40530497233073,130.4813690185547,133.03984883626302
2023-09-28,132.13894653320312,137.16133,133.1728515625,135.57232208251952,132.13894653320312,133.1728515625
2023-09-29,130.8684539794922,136.68602,133.21883900960287,135.72068634033204,130.8684539794922,133.21883900960287
2023-10-02,134.1637420654297,136.24619,133.45242004394532,135.8519729614258,134.1637420654297,133.45242004394532
2023-10-03,132.30764770507812,136.01308,133.5970016479492,135.97731323242186,132.30764770507812,133.5970016479492
2023-10-04,135.25555419921875,135.83115,133.81470184326173,136.09966634114582,135.25555419921875,133.81470184326173
2023-10-05,134.9776611328125,135.83946,133.90667877197265,136.22490895589192,134.9776611328125,133.90667877197265
2023-10-06,137.69723510742188,135.95464,134.1816162109375,136.35057169596354,137.69723510742188,134.1816162109375
2023-10-09,138.46151733398438,136.26917,134.4730962117513,136.4841567993164,138.46151733398438,134.4730962117513
2023-10-10,138.16372680664062,136.73395,134.71825612386067,136.63071034749348,138.16372680664062,134.71825612386067
2023-10-11,140.6451416015625,137.26216,134.92371571858723,136.7907241821289,140.6451416015625,134.92371571858723
2023-10-12,139.24562072753906,137.93059,135.03488159179688,136.96210378011068,139.24562072753906,135.03488159179688
2023-10-13,137.54837036132812,138.58885,135.07557627360026,137.1384307861328,137.54837036132812,135.07557627360026
2023-10-16,139.44412231445312,139.13153,135.19766031901042,137.31197662353514,139.44412231445312,135.19766031901042
2023-10-17,139.94041442871094,139.66884,135.33926391601562,137.4818150838216,139.94041442871094,135.33926391601562
2023-10-18,138.24313354492188,140.19783,135.4686264038086,137.64823252360026,138.24313354492188,135.4686264038086
2023-10-19,137.9453887939453,140.61354,135.56060282389322,137.810915629069,137.9453887939453,135.56060282389322
2023-10-20,135.72206115722656,140.92433,135.5453837076823,137.96803080240886,135.72206115722656,135.5453837076823
2023-10-23,136.87342834472656,141.04352,135.55067749023436,138.11347554524738,136.87342834472656,135.55067749023436
2023-10-24,139.07688903808594,141.09052,135.6846720377604,138.2449467976888,139.07688903808594,135.6846720377604
2023-10-25,125.72703552246094,141.1913,135.32635955810548,138.36773529052735,125.72703552246094,135.32635955810548
2023-10-26,122.52107238769531,140.66916,134.81188456217447,138.4615264892578,122.52107238769531,134.81188456217447
